일자,계(명),서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,검역
2021-08-08,"1,727 ",450 ,147 ,63 ,75 ,32 ,33 ,58 ,7 ,461 ,25 ,55 ,86 ,20 ,20 ,56 ,118 ,5 ,16 
2021-08-09,"1,489 ",413 ,123 ,86 ,65 ,19 ,42 ,25 ,1 ,408 ,24 ,38 ,68 ,21 ,14 ,30 ,88 ,11 ,13 
2021-08-10,"1,537 ",359 ,105 ,80 ,66 ,15 ,51 ,51 ,4 ,420 ,22 ,47 ,66 ,31 ,26 ,59 ,110 ,12 ,13 
2021-08-11,"2,221 ",660 ,126 ,66 ,111 ,20 ,43 ,48 ,8 ,666 ,19 ,56 ,86 ,31 ,18 ,67 ,141 ,28 ,27 
2021-08-12,"1,987 ",526 ,132 ,39 ,114 ,20 ,51 ,54 ,11 ,575 ,42 ,75 ,85 ,24 ,27 ,63 ,110 ,23 ,16 
2021-08-13,"1,989 ",524 ,180 ,57 ,97 ,15 ,58 ,39 ,7 ,540 ,33 ,52 ,72 ,27 ,18 ,82 ,125 ,44 ,19 
2021-08-14,"1,928 ",513 ,153 ,82 ,79 ,17 ,42 ,26 ,10 ,573 ,39 ,45 ,64 ,21 ,28 ,54 ,103 ,55 ,24 
2021-08-15,"1,816 ",488 ,156 ,57 ,100 ,29 ,44 ,29 ,5 ,510 ,31 ,44 ,62 ,12 ,18 ,76 ,93 ,38 ,24 
2021-08-16,"1,554 ",363 ,127 ,45 ,110 ,29 ,31 ,31 ,3 ,396 ,41 ,37 ,43 ,14 ,27 ,75 ,86 ,65 ,31 
2021-08-17,"1,372 ",365 ,66 ,46 ,78 ,18 ,33 ,22 ,3 ,385 ,26 ,43 ,42 ,25 ,25 ,38 ,106 ,37 ,14 
2021-08-18,"1,803 ",509 ,124 ,61 ,92 ,31 ,34 ,32 ,6 ,515 ,40 ,33 ,70 ,20 ,34 ,37 ,105 ,46 ,14 
2021-08-19,"2,152 ",575 ,138 ,52 ,153 ,22 ,49 ,68 ,13 ,649 ,29 ,59 ,83 ,39 ,17 ,47 ,109 ,37 ,13 
2021-08-20,"2,049 ",554 ,132 ,39 ,120 ,22 ,58 ,30 ,13 ,644 ,28 ,44 ,76 ,40 ,23 ,67 ,90 ,56 ,13 
2021-08-21,"1,876 ",525 ,86 ,34 ,92 ,27 ,28 ,27 ,2 ,598 ,40 ,41 ,75 ,24 ,15 ,111 ,79 ,52 ,20 
2021-08-22,"1,626 ",497 ,113 ,51 ,66 ,22 ,23 ,36 ,1 ,524 ,15 ,46 ,51 ,21 ,9 ,50 ,57 ,35 ,9 
2021-08-23,"1,417 ",388 ,63 ,57 ,78 ,33 ,30 ,37 ,11 ,396 ,26 ,43 ,68 ,36 ,10 ,35 ,54 ,32 ,20 
2021-08-24,"1,507 ",436 ,61 ,73 ,63 ,12 ,63 ,26 ,7 ,474 ,17 ,30 ,60 ,34 ,9 ,31 ,69 ,30 ,12 
2021-08-25,"2,154 ",677 ,86 ,101 ,119 ,23 ,64 ,38 ,16 ,587 ,46 ,59 ,76 ,40 ,8 ,71 ,104 ,27 ,12 
2021-08-26,"1,881 ",570 ,78 ,95 ,102 ,29 ,50 ,40 ,10 ,514 ,26 ,38 ,91 ,45 ,8 ,64 ,68 ,30 ,23 
2021-08-27,"1,837 ",556 ,68 ,90 ,97 ,14 ,57 ,20 ,9 ,548 ,57 ,33 ,60 ,41 ,16 ,65 ,73 ,23 ,10 
2021-08-28,"1,791 ",569 ,76 ,76 ,95 ,20 ,46 ,22 ,12 ,542 ,41 ,45 ,63 ,26 ,26 ,47 ,53 ,21 ,11 
2021-08-29,"1,619 ",517 ,64 ,57 ,93 ,22 ,18 ,36 ,2 ,480 ,35 ,30 ,77 ,28 ,28 ,54 ,53 ,13 ,12 
2021-08-30,"1,485 ",442 ,57 ,85 ,64 ,30 ,29 ,36 ,8 ,408 ,29 ,38 ,60 ,26 ,29 ,41 ,62 ,12 ,29 
2021-08-31,"1,369 ",456 ,44 ,51 ,73 ,19 ,34 ,24 ,8 ,432 ,30 ,15 ,38 ,26 ,14 ,27 ,56 ,9 ,13 
2021-09-01,"2,024 ",665 ,69 ,55 ,123 ,37 ,30 ,71 ,10 ,639 ,35 ,49 ,86 ,26 ,17 ,44 ,53 ,10 ,5 
2021-09-02,"1,959 ",558 ,71 ,66 ,123 ,42 ,61 ,42 ,7 ,697 ,27 ,27 ,95 ,18 ,13 ,42 ,54 ,11 ,5 
2021-09-03,"1,708 ",542 ,58 ,52 ,118 ,43 ,46 ,35 ,4 ,520 ,18 ,30 ,81 ,28 ,15 ,46 ,51 ,10 ,11 
2021-09-04,"1,803 ",565 ,51 ,42 ,98 ,26 ,50 ,47 ,8 ,580 ,45 ,30 ,99 ,26 ,30 ,40 ,52 ,8 ,6 
2021-09-05,"1,490 ",508 ,39 ,20 ,100 ,39 ,38 ,41 ,3 ,448 ,24 ,17 ,73 ,14 ,16 ,42 ,52 ,7 ,9 
2021-09-06,"1,375 ",464 ,52 ,43 ,83 ,28 ,30 ,39 ,4 ,400 ,25 ,24 ,62 ,7 ,4 ,38 ,57 ,9 ,6 
2021-09-07,"1,597 ",482 ,35 ,38 ,87 ,34 ,34 ,47 ,5 ,481 ,22 ,36 ,85 ,30 ,35 ,45 ,87 ,5 ,9 
2021-09-08,"2,047 ",670 ,31 ,61 ,120 ,43 ,39 ,49 ,8 ,703 ,33 ,39 ,84 ,32 ,22 ,25 ,70 ,9 ,9 
2021-09-09,"2,048 ",666 ,35 ,50 ,108 ,22 ,38 ,70 ,6 ,643 ,33 ,33 ,152 ,26 ,22 ,33 ,77 ,23 ,11 
2021-09-10,"1,892 ",670 ,38 ,44 ,120 ,25 ,48 ,41 ,5 ,613 ,33 ,32 ,79 ,25 ,21 ,28 ,45 ,17 ,8 
2021-09-11,"1,864 ",659 ,35 ,45 ,132 ,21 ,65 ,31 ,9 ,572 ,34 ,30 ,92 ,17 ,25 ,34 ,38 ,6 ,19 
2021-09-12,"1,755 ",658 ,43 ,62 ,148 ,27 ,45 ,34 ,4 ,488 ,19 ,45 ,79 ,14 ,11 ,20 ,46 ,4 ,8 
2021-09-13,"1,433 ",556 ,35 ,31 ,151 ,14 ,39 ,17 ,4 ,402 ,14 ,35 ,58 ,10 ,5 ,25 ,23 ,4 ,10 
2021-09-14,"1,495 ",539 ,38 ,27 ,124 ,35 ,41 ,35 ,21 ,461 ,21 ,21 ,59 ,17 ,1 ,15 ,22 ,12 ,6 
2021-09-15,"2,077 ",808 ,43 ,27 ,164 ,38 ,37 ,31 ,8 ,688 ,29 ,37 ,85 ,16 ,5 ,22 ,28 ,6 ,5 
2021-09-16,"1,941 ",717 ,58 ,47 ,137 ,13 ,36 ,31 ,7 ,656 ,36 ,41 ,50 ,20 ,8 ,33 ,33 ,11 ,7 
2021-09-17,"2,007 ",746 ,52 ,38 ,140 ,21 ,43 ,17 ,12 ,659 ,39 ,37 ,56 ,36 ,13 ,38 ,35 ,9 ,16 
2021-09-18,"2,087 ",703 ,52 ,71 ,147 ,27 ,44 ,34 ,12 ,674 ,48 ,41 ,73 ,73 ,7 ,24 ,43 ,3 ,11 
2021-09-19,"1,909 ",742 ,46 ,47 ,183 ,22 ,48 ,30 ,8 ,547 ,46 ,35 ,47 ,20 ,12 ,41 ,22 ,6 ,7 
2021-09-20,"1,603 ",583 ,47 ,35 ,96 ,35 ,49 ,15 ,9 ,506 ,28 ,36 ,34 ,38 ,6 ,37 ,32 ,10 ,7 
2021-09-21,"1,729 ",676 ,45 ,46 ,133 ,40 ,44 ,16 ,4 ,502 ,39 ,27 ,45 ,31 ,7 ,27 ,26 ,7 ,14 
2021-09-22,"1,720 ",644 ,38 ,41 ,148 ,40 ,16 ,20 ,4 ,529 ,33 ,27 ,62 ,27 ,23 ,28 ,29 ,5 ,6 
2021-09-23,"1,715 ",645 ,24 ,53 ,107 ,36 ,43 ,23 ,10 ,548 ,31 ,25 ,54 ,40 ,15 ,21 ,28 ,9 ,3 
2021-09-24,"2,429 ",904 ,30 ,128 ,140 ,42 ,71 ,30 ,14 ,708 ,43 ,60 ,75 ,62 ,17 ,46 ,38 ,14 ,7 
2021-09-25,"3,268 ","1,220 ",51 ,118 ,201 ,30 ,80 ,26 ,10 ,"1,101 ",57 ,60 ,93 ,65 ,28 ,58 ,47 ,15 ,8 
2021-09-26,"2,767 ",926 ,46 ,143 ,173 ,40 ,53 ,27 ,8 ,931 ,47 ,51 ,75 ,48 ,25 ,85 ,73 ,7 ,9 
2021-09-27,"2,380 ",776 ,43 ,115 ,145 ,28 ,51 ,20 ,14 ,755 ,40 ,63 ,78 ,43 ,16 ,71 ,101 ,9 ,12 
2021-09-28,"2,287 ",840 ,29 ,126 ,123 ,28 ,54 ,17 ,4 ,721 ,26 ,59 ,48 ,42 ,18 ,75 ,67 ,7 ,3 
2021-09-29,"2,881 ","1,051 ",52 ,109 ,154 ,28 ,29 ,27 ,10 ,990 ,20 ,84 ,77 ,41 ,23 ,88 ,84 ,5 ,9 
2021-09-30,"2,561 ",944 ,49 ,73 ,148 ,32 ,36 ,27 ,14 ,883 ,32 ,61 ,60 ,35 ,24 ,52 ,67 ,15 ,9 
2021-10-01,"2,483 ",913 ,46 ,85 ,159 ,28 ,38 ,24 ,8 ,825 ,52 ,39 ,60 ,32 ,29 ,60 ,69 ,9 ,7 
2021-10-02,"2,247 ",792 ,42 ,80 ,116 ,25 ,35 ,19 ,11 ,759 ,33 ,60 ,51 ,23 ,22 ,56 ,108 ,8 ,7 
2021-10-03,"2,084 ",734 ,33 ,58 ,128 ,22 ,41 ,18 ,7 ,678 ,50 ,44 ,44 ,29 ,25 ,97 ,65 ,5 ,6 
2021-10-04,"1,670 ",572 ,37 ,68 ,120 ,13 ,38 ,5 ,3 ,534 ,37 ,44 ,42 ,21 ,13 ,60 ,47 ,7 ,9 
2021-10-05,"1,574 ",521 ,47 ,50 ,106 ,15 ,39 ,12 ,10 ,496 ,24 ,44 ,34 ,23 ,13 ,57 ,70 ,5 ,8 
2021-10-06,"2,027 ",690 ,38 ,64 ,133 ,16 ,31 ,4 ,5 ,685 ,31 ,38 ,69 ,20 ,13 ,55 ,120 ,4 ,11 
2021-10-07,"2,424 ",835 ,49 ,46 ,200 ,13 ,30 ,14 ,11 ,856 ,29 ,74 ,52 ,24 ,18 ,55 ,96 ,9 ,13 
2021-10-08,"2,171 ",772 ,34 ,45 ,128 ,25 ,31 ,16 ,10 ,759 ,33 ,64 ,60 ,22 ,17 ,77 ,55 ,9 ,14 
2021-10-09,"1,952 ",711 ,30 ,50 ,131 ,18 ,30 ,13 ,4 ,638 ,28 ,64 ,58 ,19 ,14 ,39 ,73 ,26 ,6 
2021-10-10,"1,593 ",582 ,31 ,48 ,95 ,23 ,10 ,9 ,4 ,550 ,18 ,75 ,31 ,10 ,5 ,45 ,39 ,7 ,11 
2021-10-11,"1,297 ",511 ,49 ,45 ,72 ,14 ,22 ,11 ,3 ,359 ,17 ,60 ,25 ,20 ,11 ,30 ,34 ,8 ,6 
2021-10-12,"1,346 ",482 ,25 ,50 ,81 ,7 ,23 ,17 ,6 ,411 ,28 ,68 ,57 ,23 ,17 ,24 ,17 ,7 ,3 
2021-10-13,"1,581 ",580 ,40 ,66 ,86 ,14 ,21 ,7 ,3 ,509 ,17 ,88 ,34 ,13 ,16 ,41 ,30 ,11 ,5 
2021-10-14,"1,938 ",746 ,47 ,46 ,142 ,10 ,6 ,6 ,3 ,690 ,22 ,48 ,47 ,16 ,19 ,45 ,35 ,9 ,1 
2021-10-15,"1,683 ",681 ,32 ,38 ,96 ,6 ,12 ,8 ,3 ,611 ,21 ,47 ,33 ,11 ,24 ,34 ,13 ,10 ,3 
2021-10-16,"1,616 ",584 ,22 ,47 ,103 ,6 ,9 ,7 ,1 ,587 ,19 ,69 ,39 ,16 ,24 ,52 ,17 ,7 ,7 
2021-10-17,"1,420 ",506 ,36 ,40 ,109 ,9 ,8 ,4 ,0 ,491 ,24 ,41 ,44 ,15 ,22 ,28 ,30 ,5 ,8 
2021-10-18,"1,049 ",355 ,35 ,45 ,85 ,4 ,5 ,3 ,2 ,364 ,8 ,30 ,33 ,18 ,9 ,18 ,29 ,6 ,0 
2021-10-19,"1,073 ",298 ,39 ,35 ,93 ,3 ,15 ,0 ,0 ,401 ,7 ,42 ,40 ,14 ,14 ,42 ,20 ,5 ,5 
2021-10-20,"1,571 ",504 ,35 ,36 ,109 ,12 ,9 ,7 ,3 ,588 ,27 ,69 ,43 ,9 ,9 ,75 ,33 ,3 ,0 
2021-10-21,"1,441 ",506 ,29 ,26 ,105 ,15 ,8 ,1 ,8 ,526 ,31 ,57 ,44 ,10 ,12 ,35 ,20 ,6 ,2 
2021-10-22,"1,437 ",519 ,44 ,21 ,121 ,3 ,5 ,3 ,1 ,516 ,18 ,41 ,27 ,16 ,15 ,45 ,34 ,6 ,2 
2021-10-23,"1,507 ",550 ,40 ,21 ,106 ,9 ,8 ,6 ,2 ,518 ,20 ,47 ,42 ,19 ,5 ,35 ,72 ,3 ,4 
2021-10-24,"1,421 ",518 ,32 ,31 ,103 ,4 ,8 ,3 ,0 ,521 ,13 ,39 ,64 ,10 ,9 ,24 ,27 ,8 ,7 
2021-10-25,"1,190 ",455 ,24 ,32 ,96 ,3 ,4 ,4 ,0 ,401 ,20 ,42 ,27 ,24 ,5 ,16 ,18 ,11 ,8 
2021-10-26,"1,265 ",427 ,33 ,61 ,74 ,5 ,13 ,9 ,6 ,431 ,25 ,31 ,40 ,41 ,6 ,20 ,29 ,6 ,8 
2021-10-27,"1,952 ",729 ,43 ,39 ,125 ,9 ,15 ,8 ,1 ,740 ,19 ,29 ,59 ,30 ,6 ,42 ,45 ,7 ,6 
2021-10-28,"2,110 ",788 ,52 ,106 ,137 ,7 ,6 ,6 ,2 ,707 ,22 ,54 ,82 ,41 ,12 ,41 ,35 ,4 ,8 
2021-10-29,"2,122 ",769 ,43 ,117 ,132 ,5 ,9 ,4 ,1 ,761 ,21 ,35 ,68 ,56 ,13 ,42 ,34 ,4 ,8 
2021-10-30,"2,102 ",705 ,45 ,90 ,123 ,16 ,7 ,3 ,4 ,718 ,25 ,46 ,56 ,26 ,12 ,40 ,173 ,9 ,4 
2021-10-31,"2,061 ",760 ,58 ,57 ,157 ,23 ,11 ,5 ,4 ,701 ,23 ,27 ,62 ,21 ,30 ,56 ,61 ,1 ,4 
2021-11-01,"1,684 ",646 ,55 ,57 ,127 ,5 ,9 ,12 ,2 ,564 ,13 ,21 ,47 ,24 ,18 ,27 ,50 ,2 ,5 
2021-11-02,"1,588 ",599 ,28 ,42 ,113 ,17 ,28 ,7 ,5 ,501 ,29 ,24 ,69 ,14 ,34 ,21 ,54 ,2 ,1 
2021-11-03,"2,665 ","1,002 ",80 ,66 ,183 ,12 ,19 ,7 ,1 ,899 ,29 ,48 ,91 ,43 ,21 ,31 ,108 ,17 ,8 
2021-11-04,"2,482 ",946 ,59 ,66 ,171 ,14 ,17 ,4 ,0 ,873 ,39 ,47 ,88 ,38 ,17 ,39 ,36 ,17 ,11 
2021-11-05,"2,342 ",979 ,56 ,43 ,152 ,12 ,24 ,5 ,2 ,742 ,22 ,35 ,110 ,16 ,15 ,84 ,33 ,7 ,5 
2021-11-06,"2,246 ",915 ,59 ,38 ,144 ,18 ,21 ,12 ,2 ,692 ,42 ,43 ,65 ,35 ,40 ,35 ,73 ,4 ,8 
2021-11-07,"2,224 ",848 ,40 ,55 ,161 ,20 ,23 ,1 ,2 ,703 ,42 ,54 ,66 ,22 ,31 ,94 ,46 ,14 ,2 
2021-11-08,"1,758 ",707 ,34 ,34 ,98 ,28 ,22 ,5 ,1 ,544 ,30 ,35 ,62 ,21 ,17 ,60 ,40 ,16 ,4 
2021-11-09,"1,714 ",661 ,46 ,44 ,111 ,11 ,25 ,4 ,3 ,528 ,21 ,17 ,60 ,12 ,21 ,48 ,77 ,20 ,5 
2021-11-10,"2,424 ",972 ,74 ,33 ,159 ,22 ,23 ,5 ,4 ,867 ,23 ,31 ,58 ,36 ,7 ,36 ,60 ,11 ,3 
2021-11-11,"2,519 ","1,003 ",69 ,42 ,187 ,32 ,34 ,20 ,6 ,821 ,29 ,34 ,50 ,39 ,17 ,33 ,76 ,14 ,13 
2021-11-12,"2,368 ",948 ,63 ,70 ,120 ,11 ,25 ,4 ,6 ,792 ,30 ,26 ,59 ,65 ,15 ,41 ,68 ,21 ,4 
2021-11-13,"2,324 ","1,005 ",64 ,73 ,166 ,31 ,32 ,1 ,1 ,648 ,31 ,23 ,77 ,58 ,19 ,35 ,41 ,15 ,4 
2021-11-14,"2,417 ",977 ,82 ,72 ,156 ,19 ,18 ,7 ,2 ,799 ,31 ,27 ,54 ,44 ,26 ,42 ,44 ,14 ,3 
2021-11-15,"2,003 ",856 ,68 ,49 ,102 ,26 ,33 ,4 ,1 ,602 ,35 ,18 ,57 ,38 ,19 ,34 ,46 ,10 ,5 
2021-11-16,"2,124 ",846 ,87 ,38 ,131 ,11 ,34 ,9 ,6 ,658 ,51 ,28 ,42 ,56 ,29 ,9 ,45 ,43 ,1 
2021-11-17,"3,183 ","1,433 ",103 ,56 ,159 ,34 ,46 ,14 ,16 ,963 ,54 ,28 ,71 ,50 ,36 ,26 ,66 ,23 ,5 
2021-11-18,"3,291 ","1,428 ",90 ,73 ,195 ,34 ,36 ,10 ,10 ,967 ,62 ,26 ,82 ,54 ,40 ,51 ,98 ,28 ,7 
2021-11-19,"3,032 ","1,399 ",77 ,47 ,188 ,24 ,53 ,4 ,3 ,849 ,72 ,20 ,56 ,24 ,46 ,49 ,78 ,31 ,12 
2021-11-20,"3,203 ","1,370 ",86 ,61 ,204 ,39 ,32 ,5 ,7 ,993 ,59 ,34 ,74 ,30 ,66 ,35 ,79 ,23 ,6 
2021-11-21,"3,118 ","1,318 ",86 ,44 ,206 ,70 ,43 ,9 ,7 ,992 ,75 ,20 ,47 ,41 ,38 ,26 ,76 ,15 ,5 
2021-11-22,"2,826 ","1,278 ",90 ,53 ,161 ,57 ,36 ,10 ,5 ,819 ,55 ,26 ,47 ,34 ,27 ,39 ,65 ,17 ,7 
2021-11-23,"2,696 ","1,163 ",56 ,50 ,131 ,55 ,68 ,7 ,8 ,773 ,66 ,20 ,76 ,42 ,20 ,51 ,80 ,29 ,1 
2021-11-24,"4,114 ","1,733 ",120 ,78 ,221 ,46 ,51 ,11 ,7 ,"1,184 ",65 ,40 ,291 ,34 ,52 ,65 ,87 ,22 ,7 
2021-11-25,"3,934 ","1,757 ",97 ,81 ,260 ,35 ,50 ,13 ,20 ,"1,101 ",87 ,39 ,111 ,35 ,42 ,98 ,74 ,29 ,5 
2021-11-26,"3,894 ","1,738 ",98 ,103 ,248 ,31 ,44 ,13 ,15 ,"1,119 ",52 ,25 ,87 ,46 ,38 ,115 ,86 ,32 ,4 
2021-11-27,"4,064 ","1,885 ",105 ,76 ,288 ,35 ,38 ,7 ,11 ,"1,109 ",93 ,39 ,78 ,50 ,36 ,96 ,86 ,27 ,5 
2021-11-28,"3,924 ","1,672 ",148 ,106 ,278 ,52 ,53 ,4 ,5 ,"1,090 ",63 ,25 ,121 ,45 ,25 ,103 ,89 ,35 ,10 
2021-11-29,"3,307 ","1,392 ",144 ,88 ,233 ,61 ,43 ,2 ,15 ,910 ,56 ,33 ,52 ,49 ,28 ,68 ,86 ,44 ,3 
2021-11-30,"3,031 ","1,185 ",79 ,78 ,192 ,52 ,43 ,3 ,22 ,909 ,84 ,59 ,81 ,50 ,36 ,68 ,60 ,22 ,8 
2021-12-01,"5,119 ","2,219 ",143 ,86 ,326 ,29 ,88 ,17 ,20 ,"1,582 ",105 ,48 ,96 ,50 ,40 ,97 ,126 ,27 ,20 
2021-12-02,"5,261 ","2,265 ",158 ,70 ,355 ,39 ,166 ,18 ,8 ,"1,495 ",144 ,49 ,149 ,71 ,39 ,106 ,94 ,31 ,4 
2021-12-03,"4,942 ","2,099 ",141 ,99 ,307 ,45 ,97 ,20 ,7 ,"1,463 ",98 ,97 ,156 ,66 ,35 ,82 ,99 ,20 ,11 
2021-12-04,"5,349 ","2,270 ",201 ,90 ,284 ,39 ,126 ,7 ,8 ,"1,675 ",114 ,56 ,133 ,65 ,52 ,90 ,114 ,21 ,4 
2021-12-05,"5,123 ","2,029 ",207 ,117 ,337 ,40 ,141 ,16 ,16 ,"1,485 ",116 ,82 ,174 ,56 ,47 ,99 ,138 ,17 ,6 
2021-12-06,"4,323 ","1,408 ",193 ,146 ,302 ,43 ,105 ,15 ,13 ,"1,313 ",112 ,59 ,157 ,73 ,37 ,181 ,121 ,39 ,6 
2021-12-07,"4,949 ","2,115 ",160 ,129 ,251 ,47 ,121 ,14 ,11 ,"1,321 ",109 ,80 ,135 ,74 ,58 ,129 ,129 ,61 ,5 
2021-12-08,"7,172 ","2,899 ",253 ,127 ,433 ,57 ,185 ,26 ,16 ,"2,268 ",143 ,61 ,202 ,103 ,54 ,131 ,156 ,51 ,7 
2021-12-09,"7,100 ","2,788 ",252 ,132 ,497 ,36 ,167 ,49 ,16 ,"2,141 ",139 ,92 ,208 ,125 ,69 ,143 ,193 ,48 ,5 
2021-12-10,"7,015 ","2,793 ",303 ,163 ,465 ,35 ,157 ,43 ,10 ,"2,030 ",152 ,94 ,160 ,97 ,69 ,183 ,206 ,47 ,8 
2021-12-11,"6,970 ","2,831 ",319 ,143 ,464 ,25 ,118 ,34 ,7 ,"2,058 ",170 ,80 ,163 ,104 ,75 ,138 ,193 ,46 ,2 
2021-12-12,"6,680 ","2,524 ",328 ,137 ,458 ,71 ,115 ,50 ,15 ,"2,015 ",123 ,90 ,202 ,88 ,80 ,147 ,198 ,32 ,7 
2021-12-13,"5,816 ","2,550 ",241 ,144 ,389 ,37 ,78 ,39 ,12 ,"1,367 ",111 ,76 ,184 ,81 ,83 ,163 ,218 ,36 ,7 
2021-12-14,"5,564 ","2,059 ",206 ,130 ,348 ,71 ,151 ,85 ,20 ,"1,497 ",132 ,86 ,203 ,117 ,58 ,166 ,181 ,39 ,15 
2021-12-15,"7,840 ","3,159 ",343 ,178 ,476 ,59 ,164 ,59 ,26 ,"2,296 ",160 ,105 ,210 ,120 ,60 ,193 ,195 ,33 ,4 
2021-12-16,"7,614 ","3,049 ",346 ,158 ,511 ,44 ,129 ,76 ,28 ,"2,152 ",148 ,149 ,177 ,150 ,58 ,208 ,199 ,29 ,3 
2021-12-17,"7,431 ","2,845 ",388 ,159 ,572 ,42 ,162 ,57 ,25 ,"2,151 ",134 ,128 ,203 ,122 ,60 ,169 ,171 ,35 ,8 
2021-12-18,"7,307 ","2,790 ",362 ,215 ,600 ,57 ,120 ,46 ,43 ,"2,040 ",126 ,127 ,240 ,110 ,44 ,138 ,211 ,30 ,8 
2021-12-19,"6,231 ","2,316 ",363 ,152 ,493 ,29 ,149 ,39 ,23 ,"1,753 ",100 ,92 ,207 ,92 ,43 ,137 ,215 ,22 ,6 
2021-12-20,"5,313 ","1,905 ",365 ,111 ,375 ,52 ,112 ,36 ,16 ,"1,486 ",130 ,68 ,185 ,100 ,56 ,117 ,156 ,30 ,13 
2021-12-21,"5,191 ","1,993 ",234 ,138 ,383 ,76 ,126 ,35 ,20 ,"1,311 ",117 ,89 ,161 ,140 ,41 ,107 ,184 ,26 ,10 
2021-12-22,"7,447 ","2,801 ",431 ,133 ,479 ,106 ,156 ,39 ,47 ,"2,222 ",130 ,123 ,165 ,135 ,47 ,139 ,252 ,37 ,5 
2021-12-23,"6,910 ","2,716 ",432 ,168 ,422 ,66 ,133 ,44 ,19 ,"1,947 ",120 ,85 ,183 ,149 ,69 ,134 ,200 ,17 ,6 
2021-12-24,"6,229 ","2,343 ",420 ,151 ,438 ,54 ,81 ,43 ,36 ,"1,668 ",130 ,91 ,180 ,118 ,69 ,144 ,230 ,25 ,8 
2021-12-25,"5,836 ","2,118 ",341 ,103 ,400 ,78 ,104 ,63 ,21 ,"1,680 ",147 ,83 ,161 ,115 ,53 ,128 ,213 ,15 ,13 
2021-12-26,"5,413 ","1,915 ",371 ,120 ,326 ,67 ,84 ,53 ,12 ,"1,651 ",107 ,80 ,117 ,98 ,48 ,130 ,201 ,28 ,5 
2021-12-27,"4,203 ","1,495 ",270 ,130 ,234 ,60 ,40 ,42 ,10 ,"1,171 ",120 ,63 ,148 ,89 ,30 ,71 ,200 ,16 ,14 
2021-12-28,"3,863 ","1,289 ",237 ,149 ,241 ,70 ,80 ,39 ,18 ,"1,062 ",79 ,65 ,128 ,90 ,38 ,86 ,176 ,6 ,10 
2021-12-29,"5,401 ","1,909 ",296 ,139 ,314 ,80 ,79 ,49 ,21 ,"1,631 ",87 ,101 ,119 ,109 ,39 ,104 ,265 ,33 ,26 
2021-12-30,"5,032 ","1,719 ",256 ,117 ,318 ,102 ,90 ,40 ,21 ,"1,465 ",91 ,80 ,123 ,230 ,48 ,82 ,196 ,21 ,33 
2021-12-31,"4,871 ","1,666 ",260 ,132 ,304 ,85 ,71 ,40 ,17 ,"1,476 ",72 ,74 ,137 ,99 ,60 ,105 ,231 ,16 ,26 
2022-01-01,"4,411 ","1,462 ",212 ,125 ,241 ,92 ,65 ,50 ,16 ,"1,389 ",59 ,104 ,138 ,85 ,48 ,116 ,162 ,23 ,24 
2022-01-02,"3,825 ","1,175 ",216 ,86 ,233 ,93 ,59 ,58 ,12 ,"1,277 ",59 ,50 ,101 ,79 ,42 ,94 ,141 ,19 ,31 
2022-01-03,"3,124 ",989 ,173 ,98 ,187 ,75 ,49 ,38 ,10 ,917 ,54 ,47 ,115 ,86 ,35 ,49 ,132 ,28 ,42 
2022-01-04,"3,019 ",937 ,145 ,84 ,171 ,61 ,34 ,34 ,11 ,946 ,63 ,61 ,114 ,92 ,46 ,62 ,116 ,18 ,24 
2022-01-05,"4,441 ","1,410 ",255 ,112 ,271 ,75 ,51 ,48 ,17 ,"1,467 ",69 ,68 ,139 ,97 ,60 ,97 ,114 ,43 ,48 
2022-01-06,"4,118 ","1,207 ",227 ,110 ,282 ,91 ,41 ,30 ,18 ,"1,525 ",57 ,45 ,79 ,70 ,59 ,89 ,103 ,19 ,66 
2022-01-07,"3,706 ","1,032 ",206 ,99 ,181 ,87 ,29 ,38 ,14 ,"1,260 ",90 ,90 ,113 ,84 ,124 ,109 ,102 ,10 ,38 
2022-01-08,"3,502 ",988 ,181 ,108 ,203 ,89 ,47 ,27 ,12 ,"1,207 ",81 ,53 ,96 ,67 ,96 ,85 ,101 ,9 ,52 
2022-01-09,"3,365 ",957 ,158 ,108 ,185 ,92 ,40 ,34 ,13 ,"1,114 ",77 ,34 ,111 ,76 ,112 ,93 ,97 ,11 ,53 
2022-01-10,"3,003 ",779 ,165 ,93 ,125 ,133 ,33 ,23 ,13 ,"1,014 ",60 ,30 ,101 ,96 ,86 ,88 ,80 ,13 ,71 
2022-01-11,"3,087 ",750 ,115 ,71 ,154 ,176 ,43 ,22 ,16 ,"1,112 ",88 ,53 ,105 ,57 ,88 ,60 ,92 ,15 ,70 
2022-01-12,"4,380 ","1,089 ",164 ,93 ,262 ,158 ,90 ,27 ,14 ,"1,628 ",117 ,68 ,114 ,58 ,164 ,77 ,119 ,5 ,133 
2022-01-13,"4,158 ",973 ,162 ,124 ,240 ,188 ,68 ,27 ,7 ,"1,533 ",89 ,61 ,131 ,106 ,136 ,99 ,115 ,7 ,92 
2022-01-14,"4,534 ",937 ,127 ,90 ,266 ,223 ,66 ,40 ,8 ,"1,853 ",144 ,71 ,106 ,102 ,133 ,93 ,126 ,6 ,143 
